station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,IATA
STL,2023-07-23,93.0,71.0,69.0,61.0,0.02,5.995936,0.0,83.16471,STL
MCI,2023-07-24,90.0,68.0,74.0,65.0,0.98,6.6042194,0.0,80.51213,MCI
STL,2023-07-24,93.0,75.0,73.0,66.0,0.0,4.6924715,0.0,87.97094,STL
MCI,2023-07-25,92.0,74.0,76.0,70.0,0.0,9.298046,0.0,86.8076,MCI
STL,2023-07-25,98.0,75.0,71.6,66.0,0.0001,5.9090385,0.0,91.305,STL
STL,2023-07-26,95.0,84.0,73.0,69.0,0.01,10.9491005,0.0,93.98217,STL
MCI,2023-07-26,98.0,81.0,83.0,66.0,0.0001,8.168377,0.0,97.76968,MCI
STL,2023-07-27,100.0,82.0,73.0,70.0,0.0,9.471841,0.0,98.21525,STL
MCI,2023-07-27,91.0,74.0,80.0,69.0,0.0,7.907684,0.0,88.40316,MCI
STL,2023-07-28,101.0,85.0,72.0,68.0,0.0001,9.471841,0.0,98.61232,STL
MCI,2023-07-28,99.0,78.0,76.0,63.0,0.0,10.167022,0.0,92.90323,MCI
MCI,2023-07-29,88.0,71.0,74.0,64.0,0.1,6.8649125,0.0,79.33349,MCI
STL,2023-07-29,98.0,73.0,73.0,67.0,0.29,7.907684,0.0,87.77074,STL
MCI,2023-07-30,90.0,68.0,72.0,66.0,0.67,7.125605,0.0,79.89569,MCI
STL,2023-07-30,90.0,73.0,70.0,64.0,0.0,4.0841885,0.0,82.70606,STL
STL,2023-07-31,84.0,71.0,67.0,61.0,0.0001,5.8221407,0.0,78.43536,STL
MCI,2023-07-31,82.0,68.0,73.0,67.0,0.44,8.77666,0.0,74.475235,MCI
